r05
[21:53:13] INFO - Starting clinker
[21:53:13] INFO - Parsing files:
[21:53:13] INFO -   CCFEE_5001_Friedmanniomyces_endolithicus_MAT.gbk
[21:53:14] INFO -   CCFEE_5193_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5193_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5195_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5195_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5199_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5199_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5199_Friedmanniomyces_endolithicus_MAT3.gbk
[21:53:14] INFO -   CCFEE_5200_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5200_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5200_Friedmanniomyces_endolithicus_MAT3.gbk
[21:53:14] INFO -   CCFEE_5208_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5208_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_524_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_524_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5273_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5273_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5273_Friedmanniomyces_endolithicus_MAT3.gbk
[21:53:14] INFO -   CCFEE_5275_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5275_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5277_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5277_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5277_Friedmanniomyces_endolithicus_MAT3.gbk
[21:53:14] INFO -   CCFEE_5281_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5281_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5283_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5283_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5307_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5307_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5311_Friedmanniomyces_endolithicus_MAT1.gbk
/rhome/tkurb001/.local/lib/python3.9/site-packages/Bio/Seq.py:2979: BiopythonWarning: Partial codon, len(sequence) not a multiple of three. Explicitly trim the sequence or add trailing N before translation. This may become an error in future.
  warnings.warn(
[21:53:14] INFO -   CCFEE_5311_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_5486_Friedmanniomyces_endolithicus_MAT.gbk
[21:53:14] INFO -   CCFEE_6074_Friedmanniomyces_endolithicus_MAT.gbk
[21:53:14] INFO -   CCFEE_6081_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_6081_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_6082_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_6082_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_6096_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_6096_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_6249_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_6249_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_6250_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_6250_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_670_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_670_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO -   CCFEE_690_Friedmanniomyces_endolithicus_MAT1.gbk
[21:53:14] INFO -   CCFEE_690_Friedmanniomyces_endolithicus_MAT2.gbk
[21:53:14] INFO - Starting cluster alignments
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT1
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT3
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6074_Friedmanniomyces_endolithicus_MAT
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5195_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT1
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT3
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5208_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5273_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT1
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT1
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT3
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT1
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6074_Friedmanniomyces_endolithicus_MAT
[21:53:15] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5001_Friedmanniomyces_endolithicus_MAT vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5001_Friedmanniomyces_endolithicus_MAT vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5001_Friedmanniomyces_endolithicus_MAT vs CCFEE_5193_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5208_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5273_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5273_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5486_Friedmanniomyces_endolithicus_MAT
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5001_Friedmanniomyces_endolithicus_MAT vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5001_Friedmanniomyces_endolithicus_MAT vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5208_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5273_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5273_Friedmanniomyces_endolithicus_MAT3
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5277_Friedmanniomyces_endolithicus_MAT2
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5486_Friedmanniomyces_endolithicus_MAT
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[21:53:16] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[21:53:17] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[21:53:17] INFO - CCFEE_5199_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5199_Friedmanniomyces_endolithicus_MAT2
[21:53:17] INFO - CCFEE_5199_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT1
[21:53:17] INFO - CCFEE_5199_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5200_Friedmanniomyces_endolithicus_MAT3
[21:53:17] INFO - CCFEE_5199_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5208_Friedmanniomyces_endolithicus_MAT2
